"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Tulsa County, OK"	"40143"	"2014"	"2014"	10	1803	5.5 (Unreliable)	2.7	10.2
	"Tulsa County, OK"	"40143"	"2015"	"2015"	10	1719	5.8 (Unreliable)	2.8	10.7
	"Marion County, OR"	"41047"	"2000"	"2000"	13	1433	9.1 (Unreliable)	4.8	15.5
	"Marion County, OR"	"41047"	"2001"	"2001"	16	1644	9.7 (Unreliable)	5.6	15.8
	"Marion County, OR"	"41047"	"2003"	"2003"	12	1719	7.0 (Unreliable)	3.6	12.2
	"Marion County, OR"	"41047"	"2005"	"2005"	15	1859	8.1 (Unreliable)	4.5	13.3
	"Marion County, OR"	"41047"	"2006"	"2006"	20	1997	10.0	6.1	15.5
	"Marion County, OR"	"41047"	"2008"	"2008"	19	2111	9.0 (Unreliable)	5.4	14.1
	"Marion County, OR"	"41047"	"2010"	"2010"	11	1974	5.6 (Unreliable)	2.8	10.0
	"Marion County, OR"	"41047"	"2011"	"2011"	15	1771	8.5 (Unreliable)	4.7	14.0
	"Marion County, OR"	"41047"	"2012"	"2012"	11	1741	6.3 (Unreliable)	3.2	11.3
	"Multnomah County, OR"	"41051"	"1999"	"1999"	10	1452	6.9 (Unreliable)	3.3	12.7
	"Multnomah County, OR"	"41051"	"2000"	"2000"	12	1533	7.8 (Unreliable)	4.0	13.7
	"Multnomah County, OR"	"41051"	"2005"	"2005"	17	1859	9.1 (Unreliable)	5.3	14.6
	"Multnomah County, OR"	"41051"	"2006"	"2006"	10	1949	5.1 (Unreliable)	2.5	9.4
	"Multnomah County, OR"	"41051"	"2007"	"2007"	20	2101	9.5	5.8	14.7
	"Multnomah County, OR"	"41051"	"2008"	"2008"	11	2040	5.4 (Unreliable)	2.7	9.6
	"Multnomah County, OR"	"41051"	"2009"	"2009"	11	1912	5.8 (Unreliable)	2.9	10.3
	"Multnomah County, OR"	"41051"	"2010"	"2010"	10	1884	5.3 (Unreliable)	2.5	9.8
	"Multnomah County, OR"	"41051"	"2014"	"2014"	11	1639	6.7 (Unreliable)	3.4	12.0
	"Washington County, OR"	"41067"	"1999"	"1999"	12	1360	8.8 (Unreliable)	4.6	15.4
	"Washington County, OR"	"41067"	"2004"	"2004"	14	1816	7.7 (Unreliable)	4.2	12.9
	"Washington County, OR"	"41067"	"2005"	"2005"	12	1961	6.1 (Unreliable)	3.2	10.7
	"Washington County, OR"	"41067"	"2006"	"2006"	10	2052	4.9 (Unreliable)	2.3	9.0
	"Washington County, OR"	"41067"	"2009"	"2009"	12	2049	5.9 (Unreliable)	3.0	10.2
	"Washington County, OR"	"41067"	"2010"	"2010"	15	2037	7.4 (Unreliable)	4.1	12.1
	"Washington County, OR"	"41067"	"2012"	"2012"	16	1869	8.6 (Unreliable)	4.9	13.9
	"Washington County, OR"	"41067"	"2014"	"2014"	15	1877	8.0 (Unreliable)	4.5	13.2
	"Berks County, PA"	"42011"	"1999"	"1999"	11	945	11.6 (Unreliable)	5.8	20.8
	"Berks County, PA"	"42011"	"2001"	"2001"	13	1087	12.0 (Unreliable)	6.4	20.5
	"Berks County, PA"	"42011"	"2002"	"2002"	10	1120	8.9 (Unreliable)	4.3	16.4
	"Berks County, PA"	"42011"	"2003"	"2003"	11	1250	8.8 (Unreliable)	4.4	15.7
	"Berks County, PA"	"42011"	"2004"	"2004"	17	1402	12.1 (Unreliable)	7.1	19.4
	"Berks County, PA"	"42011"	"2005"	"2005"	11	1471	7.5 (Unreliable)	3.7	13.4
	"Berks County, PA"	"42011"	"2006"	"2006"	10	1479	6.8 (Unreliable)	3.2	12.4
	"Berks County, PA"	"42011"	"2008"	"2008"	10	1583	6.3 (Unreliable)	3.0	11.6
	"Berks County, PA"	"42011"	"2009"	"2009"	13	1628	8.0 (Unreliable)	4.3	13.7
	"Berks County, PA"	"42011"	"2010"	"2010"	16	1594	10.0 (Unreliable)	5.7	16.3
	"Berks County, PA"	"42011"	"2011"	"2011"	12	1767	6.8 (Unreliable)	3.5	11.9
	"Berks County, PA"	"42011"	"2012"	"2012"	11	1791	6.1 (Unreliable)	3.1	11.0
	"Berks County, PA"	"42011"	"2014"	"2014"	14	1792	7.8 (Unreliable)	4.3	13.1
	"Berks County, PA"	"42011"	"2015"	"2015"	16	1819	8.8 (Unreliable)	5.0	14.3
	"Lancaster County, PA"	"42071"	"2001"	"2001"	10	703	14.2 (Unreliable)	6.8	26.2
	"Lancaster County, PA"	"42071"	"2010"	"2010"	14	1010	13.9 (Unreliable)	7.6	23.3
	"Lancaster County, PA"	"42071"	"2013"	"2013"	15	1080	13.9 (Unreliable)	7.8	22.9
	"Lehigh County, PA"	"42077"	"2001"	"2001"	13	795	16.4 (Unreliable)	8.7	28.0
	"Lehigh County, PA"	"42077"	"2002"	"2002"	10	929	10.8 (Unreliable)	5.2	19.8
	"Lehigh County, PA"	"42077"	"2009"	"2009"	10	1536	6.5 (Unreliable)	3.1	12.0
	"Lehigh County, PA"	"42077"	"2012"	"2012"	12	1503	8.0 (Unreliable)	4.1	13.9
	"Lehigh County, PA"	"42077"	"2014"	"2014"	20	1620	12.3	7.5	19.1
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	19	2868	6.6 (Unreliable)	4.0	10.3
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	26	2879	9.0	5.9	13.2
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	23	3077	7.5	4.7	11.2
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	25	3007	8.3	5.4	12.3
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	20	3548	5.6	3.4	8.7
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	26	4366	6.0	3.9	8.7
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	36	4229	8.5	6.0	11.8
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	22	4312	5.1	3.2	7.7
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	32	4448	7.2	4.9	10.2
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	34	4530	7.5	5.2	10.5
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	23	4413	5.2	3.3	7.8
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	31	4029	7.7	5.2	10.9
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	21	4862	4.3	2.7	6.6
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	26	4995	5.2	3.4	7.6
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	22	5031	4.4	2.7	6.6
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	22	4693	4.7	2.9	7.1
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	24	4692	5.1	3.3	7.6
	"Providence County, RI"	"44007"	"2001"	"2001"	17	2118	8.0 (Unreliable)	4.7	12.9
	"Providence County, RI"	"44007"	"2002"	"2002"	11	2123	5.2 (Unreliable)	2.6	9.3
	"Providence County, RI"	"44007"	"2003"	"2003"	14	2331	6.0 (Unreliable)	3.3	10.1
	"Providence County, RI"	"44007"	"2004"	"2004"	10	2403	4.2 (Unreliable)	2.0	7.7
	"Providence County, RI"	"44007"	"2005"	"2005"	19	2315	8.2 (Unreliable)	4.9	12.8
	"Providence County, RI"	"44007"	"2006"	"2006"	26	2340	11.1	7.3	16.3
	"Providence County, RI"	"44007"	"2007"	"2007"	16	2417	6.6 (Unreliable)	3.8	10.8
	"Providence County, RI"	"44007"	"2008"	"2008"	15	2495	6.0 (Unreliable)	3.4	9.9
	"Providence County, RI"	"44007"	"2009"	"2009"	10	2403	4.2 (Unreliable)	2.0	7.7
	"Providence County, RI"	"44007"	"2010"	"2010"	10	2354	4.2 (Unreliable)	2.0	7.8
	"Providence County, RI"	"44007"	"2011"	"2011"	15	2611	5.7 (Unreliable)	3.2	9.5
	"Providence County, RI"	"44007"	"2012"	"2012"	12	2763	4.3 (Unreliable)	2.2	7.6
	"Providence County, RI"	"44007"	"2013"	"2013"	18	2651	6.8 (Unreliable)	4.0	10.7
	"Providence County, RI"	"44007"	"2015"	"2015"	11	2709	4.1 (Unreliable)	2.0	7.3
	"Charleston County, SC"	"45019"	"2006"	"2006"	10	545	18.3 (Unreliable)	8.8	33.7
	"Davidson County, TN"	"47037"	"2003"	"2003"	12	1282	9.4 (Unreliable)	4.8	16.4
	"Davidson County, TN"	"47037"	"2005"	"2005"	11	1683	6.5 (Unreliable)	3.3	11.7
	"Davidson County, TN"	"47037"	"2006"	"2006"	14	1902	7.4 (Unreliable)	4.0	12.3
	"Davidson County, TN"	"47037"	"2007"	"2007"	11	2305	4.8 (Unreliable)	2.4	8.5
	"Davidson County, TN"	"47037"	"2008"	"2008"	10	2158	4.6 (Unreliable)	2.2	8.5
	"Davidson County, TN"	"47037"	"2009"	"2009"	13	1777	7.3 (Unreliable)	3.9	12.5
	"Davidson County, TN"	"47037"	"2013"	"2013"	11	1791	6.1 (Unreliable)	3.1	11.0
	"Shelby County, TN"	"47157"	"2005"	"2005"	10	1475	6.8 (Unreliable)	3.3	12.5
	"Shelby County, TN"	"47157"	"2006"	"2006"	14	1602	8.7 (Unreliable)	4.8	14.7
	"Shelby County, TN"	"47157"	"2007"	"2007"	13	1777	7.3 (Unreliable)	3.9	12.5
	"Shelby County, TN"	"47157"	"2009"	"2009"	10	1468	6.8 (Unreliable)	3.3	12.5
	"Shelby County, TN"	"47157"	"2010"	"2010"	10	1382	7.2 (Unreliable)	3.5	13.3
	"Bell County, TX"	"48027"	"2002"	"2002"	11	1271	8.7 (Unreliable)	4.3	15.5
	"Bell County, TX"	"48027"	"2004"	"2004"	14	1268	11.0 (Unreliable)	6.0	18.5
	"Bell County, TX"	"48027"	"2007"	"2007"	10	1668	6.0 (Unreliable)	2.9	11.0
	"Bell County, TX"	"48027"	"2008"	"2008"	15	1685	8.9 (Unreliable)	5.0	14.7
	"Bell County, TX"	"48027"	"2009"	"2009"	10	1797	5.6 (Unreliable)	2.7	10.2
	"Bell County, TX"	"48027"	"2011"	"2011"	19	1887	10.1 (Unreliable)	6.1	15.7
	"Bell County, TX"	"48027"	"2012"	"2012"	12	1668	7.2 (Unreliable)	3.7	12.6
	"Bell County, TX"	"48027"	"2014"	"2014"	10	1833	5.5 (Unreliable)	2.6	10.0
	"Bexar County, TX"	"48029"	"1999"	"1999"	112	14995	7.5	6.1	8.9
	"Bexar County, TX"	"48029"	"2000"	"2000"	81	14788	5.5	4.3	6.8
	"Bexar County, TX"	"48029"	"2001"	"2001"	90	15122	6.0	4.8	7.3
	"Bexar County, TX"	"48029"	"2002"	"2002"	122	15340	8.0	6.5	9.4
	"Bexar County, TX"	"48029"	"2003"	"2003"	123	16228	7.6	6.2	8.9
	"Bexar County, TX"	"48029"	"2004"	"2004"	101	16580	6.1	4.9	7.3
	"Bexar County, TX"	"48029"	"2005"	"2005"	123	16643	7.4	6.1	8.7
	"Bexar County, TX"	"48029"	"2006"	"2006"	109	17135	6.4	5.2	7.6
	"Bexar County, TX"	"48029"	"2007"	"2007"	111	18054	6.1	5.0	7.3
	"Bexar County, TX"	"48029"	"2008"	"2008"	122	18302	6.7	5.5	7.8
	"Bexar County, TX"	"48029"	"2009"	"2009"	110	18223	6.0	4.9	7.2
	"Bexar County, TX"	"48029"	"2010"	"2010"	116	17838	6.5	5.3	7.7
	"Bexar County, TX"	"48029"	"2011"	"2011"	77	17673	4.4	3.4	5.4
	"Bexar County, TX"	"48029"	"2012"	"2012"	121	17288	7.0	5.8	8.2
	"Bexar County, TX"	"48029"	"2013"	"2013"	112	17730	6.3	5.1	7.5
	"Bexar County, TX"	"48029"	"2014"	"2014"	97	18608	5.2	4.2	6.4
	"Bexar County, TX"	"48029"	"2015"	"2015"	120	18915	6.3	5.2	7.5
	"Brazoria County, TX"	"48039"	"2003"	"2003"	13	1450	9.0 (Unreliable)	4.8	15.3
	"Brazoria County, TX"	"48039"	"2005"	"2005"	14	1485	9.4 (Unreliable)	5.2	15.8
	"Brazoria County, TX"	"48039"	"2006"	"2006"	11	1563	7.0 (Unreliable)	3.5	12.6
	"Brazoria County, TX"	"48039"	"2008"	"2008"	14	1729	8.1 (Unreliable)	4.4	13.6
	"Brazoria County, TX"	"48039"	"2012"	"2012"	10	1668	6.0 (Unreliable)	2.9	11.0
	"Cameron County, TX"	"48061"	"1999"	"1999"	32	6113	5.2	3.6	7.4
	"Cameron County, TX"	"48061"	"2000"	"2000"	28	6031	4.6	3.1	6.7
	"Cameron County, TX"	"48061"	"2001"	"2001"	38	7216	5.3	3.7	7.2
	"Cameron County, TX"	"48061"	"2002"	"2002"	42	7572	5.5	4.0	7.5
	"Cameron County, TX"	"48061"	"2003"	"2003"	39	7731	5.0	3.6	6.9
	"Cameron County, TX"	"48061"	"2004"	"2004"	57	7624	7.5	5.7	9.7
	"Cameron County, TX"	"48061"	"2005"	"2005"	56	7643	7.3	5.5	9.5
	"Cameron County, TX"	"48061"	"2006"	"2006"	43	7428	5.8	4.2	7.8
	"Cameron County, TX"	"48061"	"2007"	"2007"	49	7148	6.9	5.1	9.1
	"Cameron County, TX"	"48061"	"2008"	"2008"	33	7098	4.6	3.2	6.5
	"Cameron County, TX"	"48061"	"2009"	"2009"	45	6860	6.6	4.8	8.8
	"Cameron County, TX"	"48061"	"2010"	"2010"	45	6784	6.6	4.8	8.9
	"Cameron County, TX"	"48061"	"2011"	"2011"	34	7355	4.6	3.2	6.5
	"Cameron County, TX"	"48061"	"2012"	"2012"	46	6937	6.6	4.9	8.8
	"Cameron County, TX"	"48061"	"2013"	"2013"	47	6974	6.7	5.0	9.0
	"Cameron County, TX"	"48061"	"2014"	"2014"	28	7010	4.0	2.7	5.8
	"Cameron County, TX"	"48061"	"2015"	"2015"	36	7037	5.1	3.6	7.1
	"Collin County, TX"	"48085"	"2003"	"2003"	13	1664	7.8 (Unreliable)	4.2	13.4
	"Collin County, TX"	"48085"	"2005"	"2005"	10	1923	5.2 (Unreliable)	2.5	9.6
	"Collin County, TX"	"48085"	"2008"	"2008"	19	2269	8.4 (Unreliable)	5.0	13.1
	"Collin County, TX"	"48085"	"2009"	"2009"	13	2377	5.5 (Unreliable)	2.9	9.4
	"Collin County, TX"	"48085"	"2010"	"2010"	10	2369	4.2 (Unreliable)	2.0	7.8
	"Collin County, TX"	"48085"	"2012"	"2012"	11	2184	5.0 (Unreliable)	2.5	9.0
	"Dallas County, TX"	"48113"	"1999"	"1999"	107	17273	6.2	5.0	7.4
	"Dallas County, TX"	"48113"	"2000"	"2000"	101	17600	5.7	4.6	6.9
	"Dallas County, TX"	"48113"	"2001"	"2001"	135	20885	6.5	5.4	7.6
	"Dallas County, TX"	"48113"	"2002"	"2002"	122	20908	5.8	4.8	6.9
	"Dallas County, TX"	"48113"	"2003"	"2003"	144	20754	6.9	5.8	8.1
	"Dallas County, TX"	"48113"	"2004"	"2004"	134	20615	6.5	5.4	7.6
	"Dallas County, TX"	"48113"	"2005"	"2005"	144	20717	7.0	5.8	8.1
	"Dallas County, TX"	"48113"	"2006"	"2006"	141	21150	6.7	5.6	7.8
	"Dallas County, TX"	"48113"	"2007"	"2007"	144	21576	6.7	5.6	7.8
	"Dallas County, TX"	"48113"	"2008"	"2008"	123	21452	5.7	4.7	6.7
	"Dallas County, TX"	"48113"	"2009"	"2009"	125	20834	6.0	4.9	7.1
	"Dallas County, TX"	"48113"	"2010"	"2010"	148	20364	7.3	6.1	8.4
	"Dallas County, TX"	"48113"	"2011"	"2011"	121	20609	5.9	4.8	6.9
	"Dallas County, TX"	"48113"	"2012"	"2012"	106	19986	5.3	4.3	6.3
	"Dallas County, TX"	"48113"	"2013"	"2013"	111	19916	5.6	4.5	6.6
	"Dallas County, TX"	"48113"	"2014"	"2014"	104	20501	5.1	4.1	6.0
	"Dallas County, TX"	"48113"	"2015"	"2015"	121	20542	5.9	4.8	6.9
	"Denton County, TX"	"48121"	"2002"	"2002"	15	1740	8.6 (Unreliable)	4.8	14.2
	"Denton County, TX"	"48121"	"2003"	"2003"	13	1908	6.8 (Unreliable)	3.6	11.7
	"Denton County, TX"	"48121"	"2005"	"2005"	10	2056	4.9 (Unreliable)	2.3	8.9
	"Denton County, TX"	"48121"	"2006"	"2006"	11	2246	4.9 (Unreliable)	2.4	8.8
	"Denton County, TX"	"48121"	"2007"	"2007"	10	2327	4.3 (Unreliable)	2.1	7.9
	"Denton County, TX"	"48121"	"2012"	"2012"	14	2601	5.4 (Unreliable)	2.9	9.0
	"Denton County, TX"	"48121"	"2014"	"2014"	11	2864	3.8 (Unreliable)	1.9	6.9
	"Ector County, TX"	"48135"	"2000"	"2000"	12	1181	10.2 (Unreliable)	5.3	17.7
	"Ector County, TX"	"48135"	"2007"	"2007"	13	1634	8.0 (Unreliable)	4.2	13.6
	"Ector County, TX"	"48135"	"2012"	"2012"	10	1716	5.8 (Unreliable)	2.8	10.7
	"Ector County, TX"	"48135"	"2015"	"2015"	11	2131	5.2 (Unreliable)	2.6	9.2
	"El Paso County, TX"	"48141"	"1999"	"1999"	68	10177	6.7	5.2	8.5
	"El Paso County, TX"	"48141"	"2000"	"2000"	54	9912	5.4	4.1	7.1
	"El Paso County, TX"	"48141"	"2001"	"2001"	51	12047	4.2	3.2	5.6
	"El Paso County, TX"	"48141"	"2002"	"2002"	42	11762	3.6	2.6	4.8
	"El Paso County, TX"	"48141"	"2003"	"2003"	45	11717	3.8	2.8	5.1
	"El Paso County, TX"	"48141"	"2004"	"2004"	47	12012	3.9	2.9	5.2
	"El Paso County, TX"	"48141"	"2005"	"2005"	68	11700	5.8	4.5	7.4
	"El Paso County, TX"	"48141"	"2006"	"2006"	65	11447	5.7	4.4	7.2
	"El Paso County, TX"	"48141"	"2007"	"2007"	46	11218	4.1	3.0	5.5
	"El Paso County, TX"	"48141"	"2008"	"2008"	65	10992	5.9	4.6	7.5
	"El Paso County, TX"	"48141"	"2009"	"2009"	46	11017	4.2	3.1	5.6
	"El Paso County, TX"	"48141"	"2010"	"2010"	43	10803	4.0	2.9	5.4
	"El Paso County, TX"	"48141"	"2011"	"2011"	55	11540	4.8	3.6	6.2
	"El Paso County, TX"	"48141"	"2012"	"2012"	42	11361	3.7	2.7	5.0
	"El Paso County, TX"	"48141"	"2013"	"2013"	52	11157	4.7	3.5	6.1
	"El Paso County, TX"	"48141"	"2014"	"2014"	50	11384	4.4	3.3	5.8
	"El Paso County, TX"	"48141"	"2015"	"2015"	47	11424	4.1	3.0	5.5
	"Fort Bend County, TX"	"48157"	"2005"	"2005"	10	2046	4.9 (Unreliable)	2.3	9.0
	"Fort Bend County, TX"	"48157"	"2006"	"2006"	10	2232	4.5 (Unreliable)	2.1	8.2
	"Fort Bend County, TX"	"48157"	"2008"	"2008"	12	2569	4.7 (Unreliable)	2.4	8.2
	"Fort Bend County, TX"	"48157"	"2009"	"2009"	16	2698	5.9 (Unreliable)	3.4	9.6
	"Fort Bend County, TX"	"48157"	"2013"	"2013"	10	2519	4.0 (Unreliable)	1.9	7.3
	"Fort Bend County, TX"	"48157"	"2015"	"2015"	12	2889	4.2 (Unreliable)	2.1	7.3
	"Galveston County, TX"	"48167"	"2002"	"2002"	10	1025	9.8 (Unreliable)	4.7	17.9
	"Galveston County, TX"	"48167"	"2003"	"2003"	10	1073	9.3 (Unreliable)	4.5	17.1
	"Harris County, TX"	"48201"	"1999"	"1999"	133	27229	4.9	4.1	5.7
	"Harris County, TX"	"48201"	"2000"	"2000"	125	27383	4.6	3.8	5.4
	"Harris County, TX"	"48201"	"2001"	"2001"	131	30634	4.3	3.5	5.0
	"Harris County, TX"	"48201"	"2002"	"2002"	176	32037	5.5	4.7	6.3
	"Harris County, TX"	"48201"	"2003"	"2003"	190	33242	5.7	4.9	6.5
	"Harris County, TX"	"48201"	"2004"	"2004"	206	34065	6.0	5.2	6.9
	"Harris County, TX"	"48201"	"2005"	"2005"	206	34991	5.9	5.1	6.7
	"Harris County, TX"	"48201"	"2006"	"2006"	167	35308	4.7	4.0	5.4
	"Harris County, TX"	"48201"	"2007"	"2007"	179	36772	4.9	4.2	5.6
	"Harris County, TX"	"48201"	"2008"	"2008"	174	37596	4.6	3.9	5.3
	"Harris County, TX"	"48201"	"2009"	"2009"	202	37753	5.4	4.6	6.1
	"Harris County, TX"	"48201"	"2010"	"2010"	180	37387	4.8	4.1	5.5
	"Harris County, TX"	"48201"	"2011"	"2011"	166	36191	4.6	3.9	5.3
	"Harris County, TX"	"48201"	"2012"	"2012"	147	35168	4.2	3.5	4.9
	"Harris County, TX"	"48201"	"2013"	"2013"	177	35642	5.0	4.2	5.7
	"Harris County, TX"	"48201"	"2014"	"2014"	202	37035	5.5	4.7	6.2
	"Harris County, TX"	"48201"	"2015"	"2015"	176	37420	4.7	4.0	5.4
	"Hidalgo County, TX"	"48215"	"1999"	"1999"	49	11538	4.2	3.1	5.6
	"Hidalgo County, TX"	"48215"	"2000"	"2000"	74	11568	6.4	5.0	8.0
	"Hidalgo County, TX"	"48215"	"2001"	"2001"	57	13637	4.2	3.2	5.4
	"Hidalgo County, TX"	"48215"	"2002"	"2002"	58	13376	4.3	3.3	5.6
	"Hidalgo County, TX"	"48215"	"2003"	"2003"	57	14515	3.9	3.0	5.1
	"Hidalgo County, TX"	"48215"	"2004"	"2004"	66	14772	4.5	3.5	5.7
	"Hidalgo County, TX"	"48215"	"2005"	"2005"	77	14801	5.2	4.1	6.5
	"Hidalgo County, TX"	"48215"	"2006"	"2006"	87	15112	5.8	4.6	7.1
	"Hidalgo County, TX"	"48215"	"2007"	"2007"	86	14751	5.8	4.7	7.2
	"Hidalgo County, TX"	"48215"	"2008"	"2008"	84	14973	5.6	4.5	6.9
	"Hidalgo County, TX"	"48215"	"2009"	"2009"	72	14393	5.0	3.9	6.3
	"Hidalgo County, TX"	"48215"	"2010"	"2010"	82	14030	5.8	4.6	7.3
	"Hidalgo County, TX"	"48215"	"2011"	"2011"	62	15776	3.9	3.0	5.0
	"Hidalgo County, TX"	"48215"	"2012"	"2012"	82	15546	5.3	4.2	6.5
	"Hidalgo County, TX"	"48215"	"2013"	"2013"	80	15742	5.1	4.0	6.3
	"Hidalgo County, TX"	"48215"	"2014"	"2014"	82	15590	5.3	4.2	6.5
	"Hidalgo County, TX"	"48215"	"2015"	"2015"	72	15889	4.5	3.5	5.7
	"Johnson County, TX"	"48251"	"2014"	"2014"	10	604	16.6 (Unreliable)	7.9	30.4
	"Kleberg County, TX"	"48273"	"2005"	"2005"	10	338	29.6 (Unreliable)	14.2	54.4
	"Lubbock County, TX"	"48303"	"1999"	"1999"	14	1558	9.0 (Unreliable)	4.9	15.1
	"Lubbock County, TX"	"48303"	"2000"	"2000"	21	1544	13.6	8.4	20.8
	"Lubbock County, TX"	"48303"	"2001"	"2001"	14	1482	9.4 (Unreliable)	5.2	15.8
	"Lubbock County, TX"	"48303"	"2002"	"2002"	10	1549	6.5 (Unreliable)	3.1	11.9
	"Lubbock County, TX"	"48303"	"2003"	"2003"	14	1587	8.8 (Unreliable)	4.8	14.8
	"Lubbock County, TX"	"48303"	"2004"	"2004"	12	1609	7.5 (Unreliable)	3.9	13.0
	"Lubbock County, TX"	"48303"	"2005"	"2005"	20	1605	12.5	7.6	19.2
	"Lubbock County, TX"	"48303"	"2007"	"2007"	13	1768	7.4 (Unreliable)	3.9	12.6
	"Lubbock County, TX"	"48303"	"2008"	"2008"	19	1787	10.6 (Unreliable)	6.4	16.6
	"Lubbock County, TX"	"48303"	"2012"	"2012"	14	1680	8.3 (Unreliable)	4.6	14.0
	"Lubbock County, TX"	"48303"	"2013"	"2013"	12	1783	6.7 (Unreliable)	3.5	11.8
	"Lubbock County, TX"	"48303"	"2014"	"2014"	12	1921	6.2 (Unreliable)	3.2	10.9
	"McLennan County, TX"	"48309"	"1999"	"1999"	10	938	10.7 (Unreliable)	5.1	19.6
	"McLennan County, TX"	"48309"	"2004"	"2004"	19	1097	17.3 (Unreliable)	10.4	27.0
	"McLennan County, TX"	"48309"	"2006"	"2006"	11	1163	9.5 (Unreliable)	4.7	16.9
	"McLennan County, TX"	"48309"	"2007"	"2007"	12	1197	10.0 (Unreliable)	5.2	17.5
	"Midland County, TX"	"48329"	"2009"	"2009"	10	1200	8.3 (Unreliable)	4.0	15.3
	"Midland County, TX"	"48329"	"2015"	"2015"	11	1519	7.2 (Unreliable)	3.6	13.0
	"Montgomery County, TX"	"48339"	"2006"	"2006"	10	1794	5.6 (Unreliable)	2.7	10.3
	"Montgomery County, TX"	"48339"	"2007"	"2007"	15	2004	7.5 (Unreliable)	4.2	12.3
	"Montgomery County, TX"	"48339"	"2011"	"2011"	11	2034	5.4 (Unreliable)	2.7	9.7
	"Montgomery County, TX"	"48339"	"2014"	"2014"	12	2238	5.4 (Unreliable)	2.8	9.4
	"Nueces County, TX"	"48355"	"1999"	"1999"	24	3472	6.9	4.4	10.3
	"Nueces County, TX"	"48355"	"2000"	"2000"	26	3376	7.7	5.0	11.3
	"Nueces County, TX"	"48355"	"2001"	"2001"	25	3446	7.3	4.7	10.7
	"Nueces County, TX"	"48355"	"2002"	"2002"	24	3510	6.8	4.4	10.2
	"Nueces County, TX"	"48355"	"2003"	"2003"	21	3281	6.4	4.0	9.8
	"Nueces County, TX"	"48355"	"2004"	"2004"	26	3339	7.8	5.1	11.4
	"Nueces County, TX"	"48355"	"2005"	"2005"	26	3491	7.4	4.9	10.9
	"Nueces County, TX"	"48355"	"2006"	"2006"	22	3405	6.5	4.0	9.8
	"Nueces County, TX"	"48355"	"2007"	"2007"	23	3409	6.7	4.3	10.1
	"Nueces County, TX"	"48355"	"2008"	"2008"	19	3386	5.6 (Unreliable)	3.4	8.8
	"Nueces County, TX"	"48355"	"2009"	"2009"	17	3425	5.0 (Unreliable)	2.9	7.9
	"Nueces County, TX"	"48355"	"2010"	"2010"	23	3375	6.8	4.3	10.2
	"Nueces County, TX"	"48355"	"2011"	"2011"	24	3340	7.2	4.6	10.7
	"Nueces County, TX"	"48355"	"2013"	"2013"	14	3422	4.1 (Unreliable)	2.2	6.9
	"Nueces County, TX"	"48355"	"2014"	"2014"	14	3593	3.9 (Unreliable)	2.1	6.5
	"Nueces County, TX"	"48355"	"2015"	"2015"	23	3622	6.4	4.0	9.5
	"Potter County, TX"	"48375"	"1999"	"1999"	10	830	12.0 (Unreliable)	5.8	22.2
	"Potter County, TX"	"48375"	"2000"	"2000"	11	824	13.3 (Unreliable)	6.7	23.9
	"Potter County, TX"	"48375"	"2001"	"2001"	11	920	12.0 (Unreliable)	6.0	21.4
	"Potter County, TX"	"48375"	"2002"	"2002"	11	924	11.9 (Unreliable)	5.9	21.3
	"Potter County, TX"	"48375"	"2008"	"2008"	10	954	10.5 (Unreliable)	5.0	19.3
	"Potter County, TX"	"48375"	"2010"	"2010"	13	1034	12.6 (Unreliable)	6.7	21.5
	"Potter County, TX"	"48375"	"2014"	"2014"	11	998	11.0 (Unreliable)	5.5	19.7
	"Starr County, TX"	"48427"	"2001"	"2001"	11	1342	8.2 (Unreliable)	4.1	14.7
	"Tarrant County, TX"	"48439"	"1999"	"1999"	60	7389	8.1	6.2	10.5
	"Tarrant County, TX"	"48439"	"2000"	"2000"	47	7539	6.2	4.6	8.3
	"Tarrant County, TX"	"48439"	"2001"	"2001"	62	8482	7.3	5.6	9.4
	"Tarrant County, TX"	"48439"	"2002"	"2002"	55	9356	5.9	4.4	7.7
	"Tarrant County, TX"	"48439"	"2003"	"2003"	58	9644	6.0	4.6	7.8
	"Tarrant County, TX"	"48439"	"2004"	"2004"	69	10107	6.8	5.3	8.6
	"Tarrant County, TX"	"48439"	"2005"	"2005"	72	10030	7.2	5.6	9.0
