"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Duval County, FL"	"12031"	"2003"	"2003"	52	6984	7.4	5.6	9.8
	"Duval County, FL"	"12031"	"2004"	"2004"	57	6842	8.3	6.3	10.8
	"Duval County, FL"	"12031"	"2005"	"2005"	61	6660	9.2	7.0	11.8
	"Duval County, FL"	"12031"	"2006"	"2006"	63	6838	9.2	7.1	11.8
	"Duval County, FL"	"12031"	"2007"	"2007"	55	6823	8.1	6.1	10.5
	"Duval County, FL"	"12031"	"2008"	"2008"	58	6608	8.8	6.7	11.3
	"Duval County, FL"	"12031"	"2009"	"2009"	43	6601	6.5	4.7	8.8
	"Duval County, FL"	"12031"	"2010"	"2010"	44	6646	6.6	4.8	8.9
	"Duval County, FL"	"12031"	"2011"	"2011"	26	7037	3.7	2.4	5.4
	"Duval County, FL"	"12031"	"2012"	"2012"	38	7001	5.4	3.8	7.5
	"Duval County, FL"	"12031"	"2013"	"2013"	46	6902	6.7	4.9	8.9
	"Duval County, FL"	"12031"	"2014"	"2014"	36	7166	5.0	3.5	7.0
	"Duval County, FL"	"12031"	"2015"	"2015"	36	7260	5.0	3.5	6.9
	"Escambia County, FL"	"12033"	"1999"	"1999"	17	2431	7.0 (Unreliable)	4.1	11.2
	"Escambia County, FL"	"12033"	"2000"	"2000"	21	2372	8.9	5.5	13.5
	"Escambia County, FL"	"12033"	"2001"	"2001"	24	2417	9.9	6.4	14.8
	"Escambia County, FL"	"12033"	"2002"	"2002"	17	2387	7.1 (Unreliable)	4.1	11.4
	"Escambia County, FL"	"12033"	"2003"	"2003"	23	2436	9.4	6.0	14.2
	"Escambia County, FL"	"12033"	"2004"	"2004"	21	2430	8.6	5.3	13.2
	"Escambia County, FL"	"12033"	"2005"	"2005"	12	2358	5.1 (Unreliable)	2.6	8.9
	"Escambia County, FL"	"12033"	"2006"	"2006"	20	2460	8.1	5.0	12.6
	"Escambia County, FL"	"12033"	"2007"	"2007"	14	2382	5.9 (Unreliable)	3.2	9.9
	"Escambia County, FL"	"12033"	"2008"	"2008"	24	2303	10.4	6.7	15.5
	"Escambia County, FL"	"12033"	"2009"	"2009"	18	2328	7.7 (Unreliable)	4.6	12.2
	"Escambia County, FL"	"12033"	"2010"	"2010"	19	2362	8.0 (Unreliable)	4.8	12.6
	"Escambia County, FL"	"12033"	"2011"	"2011"	15	2400	6.2 (Unreliable)	3.5	10.3
	"Escambia County, FL"	"12033"	"2012"	"2012"	15	2562	5.9 (Unreliable)	3.3	9.7
	"Escambia County, FL"	"12033"	"2013"	"2013"	12	2456	4.9 (Unreliable)	2.5	8.5
	"Escambia County, FL"	"12033"	"2015"	"2015"	11	2495	4.4 (Unreliable)	2.2	7.9
	"Hernando County, FL"	"12053"	"1999"	"1999"	10	1015	9.9 (Unreliable)	4.7	18.1
	"Hernando County, FL"	"12053"	"2004"	"2004"	10	1281	7.8 (Unreliable)	3.7	14.4
	"Hernando County, FL"	"12053"	"2005"	"2005"	11	1391	7.9 (Unreliable)	3.9	14.1
	"Hernando County, FL"	"12053"	"2007"	"2007"	11	1571	7.0 (Unreliable)	3.5	12.5
	"Hernando County, FL"	"12053"	"2011"	"2011"	11	1339	8.2 (Unreliable)	4.1	14.7
	"Hernando County, FL"	"12053"	"2014"	"2014"	13	1300	10.0 (Unreliable)	5.3	17.1
	"Hillsborough County, FL"	"12057"	"1999"	"1999"	73	10326	7.1	5.5	8.9
	"Hillsborough County, FL"	"12057"	"2000"	"2000"	63	10268	6.1	4.7	7.9
	"Hillsborough County, FL"	"12057"	"2001"	"2001"	72	11081	6.5	5.1	8.2
	"Hillsborough County, FL"	"12057"	"2002"	"2002"	85	11223	7.6	6.0	9.4
	"Hillsborough County, FL"	"12057"	"2003"	"2003"	82	11155	7.4	5.8	9.1
	"Hillsborough County, FL"	"12057"	"2004"	"2004"	81	11209	7.2	5.7	9.0
	"Hillsborough County, FL"	"12057"	"2005"	"2005"	74	11053	6.7	5.3	8.4
	"Hillsborough County, FL"	"12057"	"2006"	"2006"	85	11466	7.4	5.9	9.2
	"Hillsborough County, FL"	"12057"	"2007"	"2007"	87	11825	7.4	5.9	9.1
	"Hillsborough County, FL"	"12057"	"2008"	"2008"	73	11537	6.3	5.0	8.0
	"Hillsborough County, FL"	"12057"	"2009"	"2009"	71	11136	6.4	5.0	8.0
	"Hillsborough County, FL"	"12057"	"2010"	"2010"	67	11172	6.0	4.6	7.6
	"Hillsborough County, FL"	"12057"	"2011"	"2011"	71	11913	6.0	4.7	7.5
	"Hillsborough County, FL"	"12057"	"2012"	"2012"	74	11842	6.2	4.9	7.8
	"Hillsborough County, FL"	"12057"	"2013"	"2013"	72	11895	6.1	4.7	7.6
	"Hillsborough County, FL"	"12057"	"2014"	"2014"	73	12058	6.1	4.7	7.6
	"Hillsborough County, FL"	"12057"	"2015"	"2015"	76	12218	6.2	4.9	7.8
	"Indian River County, FL"	"12061"	"2008"	"2008"	10	1011	9.9 (Unreliable)	4.7	18.2
	"Lake County, FL"	"12069"	"2001"	"2001"	14	2028	6.9 (Unreliable)	3.8	11.6
	"Lake County, FL"	"12069"	"2002"	"2002"	12	2159	5.6 (Unreliable)	2.9	9.7
	"Lake County, FL"	"12069"	"2003"	"2003"	11	2298	4.8 (Unreliable)	2.4	8.6
	"Lake County, FL"	"12069"	"2004"	"2004"	15	2474	6.1 (Unreliable)	3.4	10.0
	"Lake County, FL"	"12069"	"2005"	"2005"	19	2504	7.6 (Unreliable)	4.6	11.8
	"Lake County, FL"	"12069"	"2007"	"2007"	30	2815	10.7	7.2	15.2
	"Lake County, FL"	"12069"	"2008"	"2008"	23	2749	8.4	5.3	12.6
	"Lake County, FL"	"12069"	"2009"	"2009"	13	2492	5.2 (Unreliable)	2.8	8.9
	"Lake County, FL"	"12069"	"2011"	"2011"	13	2389	5.4 (Unreliable)	2.9	9.3
	"Lake County, FL"	"12069"	"2012"	"2012"	12	2379	5.0 (Unreliable)	2.6	8.8
	"Lake County, FL"	"12069"	"2013"	"2013"	19	2460	7.7 (Unreliable)	4.7	12.1
	"Lake County, FL"	"12069"	"2014"	"2014"	22	2466	8.9	5.6	13.5
	"Lake County, FL"	"12069"	"2015"	"2015"	16	2582	6.2 (Unreliable)	3.5	10.1
	"Lee County, FL"	"12071"	"1999"	"1999"	25	3806	6.6	4.3	9.7
	"Lee County, FL"	"12071"	"2000"	"2000"	25	3818	6.5	4.2	9.7
	"Lee County, FL"	"12071"	"2001"	"2001"	19	4400	4.3 (Unreliable)	2.6	6.7
	"Lee County, FL"	"12071"	"2002"	"2002"	23	4576	5.0	3.2	7.5
	"Lee County, FL"	"12071"	"2003"	"2003"	19	4604	4.1 (Unreliable)	2.5	6.4
	"Lee County, FL"	"12071"	"2004"	"2004"	29	4820	6.0	4.0	8.6
	"Lee County, FL"	"12071"	"2005"	"2005"	26	5272	4.9	3.2	7.2
	"Lee County, FL"	"12071"	"2006"	"2006"	38	5845	6.5	4.6	8.9
	"Lee County, FL"	"12071"	"2007"	"2007"	39	6277	6.2	4.4	8.5
	"Lee County, FL"	"12071"	"2008"	"2008"	26	6039	4.3	2.8	6.3
	"Lee County, FL"	"12071"	"2009"	"2009"	21	5352	3.9	2.4	6.0
	"Lee County, FL"	"12071"	"2010"	"2010"	17	5212	3.3 (Unreliable)	1.9	5.2
	"Lee County, FL"	"12071"	"2011"	"2011"	24	5025	4.8	3.1	7.1
	"Lee County, FL"	"12071"	"2012"	"2012"	26	5161	5.0	3.3	7.4
	"Lee County, FL"	"12071"	"2013"	"2013"	27	5206	5.2	3.4	7.5
	"Lee County, FL"	"12071"	"2014"	"2014"	24	5223	4.6	2.9	6.8
	"Lee County, FL"	"12071"	"2015"	"2015"	16	5421	3.0 (Unreliable)	1.7	4.8
	"Leon County, FL"	"12073"	"1999"	"1999"	24	1619	14.8	9.5	22.1
	"Leon County, FL"	"12073"	"2001"	"2001"	10	1682	5.9 (Unreliable)	2.9	10.9
	"Leon County, FL"	"12073"	"2002"	"2002"	12	1603	7.5 (Unreliable)	3.9	13.1
	"Leon County, FL"	"12073"	"2003"	"2003"	17	1620	10.5 (Unreliable)	6.1	16.8
	"Leon County, FL"	"12073"	"2004"	"2004"	10	1569	6.4 (Unreliable)	3.1	11.7
	"Leon County, FL"	"12073"	"2007"	"2007"	12	1474	8.1 (Unreliable)	4.2	14.2
	"Leon County, FL"	"12073"	"2009"	"2009"	10	1479	6.8 (Unreliable)	3.2	12.4
	"Leon County, FL"	"12073"	"2015"	"2015"	10	1654	6.0 (Unreliable)	2.9	11.1
	"Manatee County, FL"	"12081"	"1999"	"1999"	17	2513	6.8 (Unreliable)	3.9	10.8
	"Manatee County, FL"	"12081"	"2000"	"2000"	17	2550	6.7 (Unreliable)	3.9	10.7
	"Manatee County, FL"	"12081"	"2001"	"2001"	18	2685	6.7 (Unreliable)	4.0	10.6
	"Manatee County, FL"	"12081"	"2002"	"2002"	15	2739	5.5 (Unreliable)	3.1	9.0
	"Manatee County, FL"	"12081"	"2003"	"2003"	13	2749	4.7 (Unreliable)	2.5	8.1
	"Manatee County, FL"	"12081"	"2004"	"2004"	15	2774	5.4 (Unreliable)	3.0	8.9
	"Manatee County, FL"	"12081"	"2005"	"2005"	15	2716	5.5 (Unreliable)	3.1	9.1
	"Manatee County, FL"	"12081"	"2006"	"2006"	20	3030	6.6	4.0	10.2
	"Manatee County, FL"	"12081"	"2007"	"2007"	25	3107	8.0	5.2	11.9
	"Manatee County, FL"	"12081"	"2008"	"2008"	22	3107	7.1	4.4	10.7
	"Manatee County, FL"	"12081"	"2009"	"2009"	22	2888	7.6	4.8	11.5
	"Manatee County, FL"	"12081"	"2010"	"2010"	17	2803	6.1 (Unreliable)	3.5	9.7
	"Manatee County, FL"	"12081"	"2011"	"2011"	20	2645	7.6	4.6	11.7
	"Manatee County, FL"	"12081"	"2012"	"2012"	19	2758	6.9 (Unreliable)	4.1	10.8
	"Manatee County, FL"	"12081"	"2014"	"2014"	15	2819	5.3 (Unreliable)	3.0	8.8
	"Manatee County, FL"	"12081"	"2015"	"2015"	12	2901	4.1 (Unreliable)	2.1	7.2
	"Marion County, FL"	"12083"	"1999"	"1999"	20	2079	9.6	5.9	14.9
	"Marion County, FL"	"12083"	"2000"	"2000"	13	2070	6.3 (Unreliable)	3.3	10.7
	"Marion County, FL"	"12083"	"2001"	"2001"	13	2240	5.8 (Unreliable)	3.1	9.9
	"Marion County, FL"	"12083"	"2002"	"2002"	18	2385	7.5 (Unreliable)	4.5	11.9
	"Marion County, FL"	"12083"	"2003"	"2003"	26	2269	11.5	7.5	16.8
	"Marion County, FL"	"12083"	"2004"	"2004"	15	2421	6.2 (Unreliable)	3.5	10.2
	"Marion County, FL"	"12083"	"2005"	"2005"	20	2625	7.6	4.7	11.8
	"Marion County, FL"	"12083"	"2006"	"2006"	25	2753	9.1	5.9	13.4
	"Marion County, FL"	"12083"	"2007"	"2007"	23	2806	8.2	5.2	12.3
	"Marion County, FL"	"12083"	"2008"	"2008"	19	2851	6.7 (Unreliable)	4.0	10.4
	"Marion County, FL"	"12083"	"2009"	"2009"	14	2669	5.2 (Unreliable)	2.9	8.8
	"Marion County, FL"	"12083"	"2010"	"2010"	19	2576	7.4 (Unreliable)	4.4	11.5
	"Marion County, FL"	"12083"	"2011"	"2011"	16	2492	6.4 (Unreliable)	3.7	10.4
	"Marion County, FL"	"12083"	"2013"	"2013"	17	2383	7.1 (Unreliable)	4.2	11.4
	"Marion County, FL"	"12083"	"2014"	"2014"	18	2510	7.2 (Unreliable)	4.3	11.3
	"Marion County, FL"	"12083"	"2015"	"2015"	17	2561	6.6 (Unreliable)	3.9	10.6
	"Martin County, FL"	"12085"	"2002"	"2002"	12	938	12.8 (Unreliable)	6.6	22.3
	"Miami-Dade County, FL"	"12086"	"1999"	"1999"	83	20763	4.0	3.2	5.0
	"Miami-Dade County, FL"	"12086"	"2000"	"2000"	98	20400	4.8	3.9	5.9
	"Miami-Dade County, FL"	"12086"	"2001"	"2001"	90	22244	4.0	3.3	5.0
	"Miami-Dade County, FL"	"12086"	"2002"	"2002"	99	22258	4.4	3.6	5.4
	"Miami-Dade County, FL"	"12086"	"2003"	"2003"	87	22965	3.8	3.0	4.7
	"Miami-Dade County, FL"	"12086"	"2004"	"2004"	96	22763	4.2	3.4	5.2
	"Miami-Dade County, FL"	"12086"	"2005"	"2005"	93	22687	4.1	3.3	5.0
	"Miami-Dade County, FL"	"12086"	"2006"	"2006"	120	23040	5.2	4.3	6.1
	"Miami-Dade County, FL"	"12086"	"2007"	"2007"	107	23334	4.6	3.7	5.5
	"Miami-Dade County, FL"	"12086"	"2008"	"2008"	97	22849	4.2	3.4	5.2
	"Miami-Dade County, FL"	"12086"	"2009"	"2009"	97	22058	4.4	3.6	5.4
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	72	21987	3.3	2.6	4.1
	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	73	23285	3.1	2.5	3.9
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	70	22866	3.1	2.4	3.9
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	71	22750	3.1	2.4	3.9
	"Miami-Dade County, FL"	"12086"	"2014"	"2014"	82	23543	3.5	2.8	4.3
	"Miami-Dade County, FL"	"12086"	"2015"	"2015"	89	23461	3.8	3.0	4.7
	"Okaloosa County, FL"	"12091"	"2000"	"2000"	10	1799	5.6 (Unreliable)	2.7	10.2
	"Okaloosa County, FL"	"12091"	"2001"	"2001"	16	1871	8.6 (Unreliable)	4.9	13.9
	"Okaloosa County, FL"	"12091"	"2002"	"2002"	17	1939	8.8 (Unreliable)	5.1	14.0
	"Okaloosa County, FL"	"12091"	"2003"	"2003"	17	1988	8.6 (Unreliable)	5.0	13.7
	"Okaloosa County, FL"	"12091"	"2005"	"2005"	11	2127	5.2 (Unreliable)	2.6	9.3
	"Okaloosa County, FL"	"12091"	"2006"	"2006"	11	2060	5.3 (Unreliable)	2.7	9.6
	"Okaloosa County, FL"	"12091"	"2007"	"2007"	18	2034	8.8 (Unreliable)	5.2	14.0
	"Okaloosa County, FL"	"12091"	"2008"	"2008"	16	1928	8.3 (Unreliable)	4.7	13.5
	"Okaloosa County, FL"	"12091"	"2009"	"2009"	13	1917	6.8 (Unreliable)	3.6	11.6
	"Okaloosa County, FL"	"12091"	"2010"	"2010"	12	1933	6.2 (Unreliable)	3.2	10.8
	"Okaloosa County, FL"	"12091"	"2012"	"2012"	11	2165	5.1 (Unreliable)	2.5	9.1
	"Okaloosa County, FL"	"12091"	"2013"	"2013"	14	2099	6.7 (Unreliable)	3.6	11.2
	"Okaloosa County, FL"	"12091"	"2015"	"2015"	10	2205	4.5 (Unreliable)	2.2	8.3
	"Orange County, FL"	"12095"	"1999"	"1999"	57	8617	6.6	5.0	8.6
	"Orange County, FL"	"12095"	"2000"	"2000"	51	8611	5.9	4.4	7.8
	"Orange County, FL"	"12095"	"2001"	"2001"	53	9609	5.5	4.1	7.2
	"Orange County, FL"	"12095"	"2002"	"2002"	48	9496	5.1	3.7	6.7
	"Orange County, FL"	"12095"	"2003"	"2003"	67	9424	7.1	5.5	9.0
	"Orange County, FL"	"12095"	"2004"	"2004"	56	9493	5.9	4.5	7.7
	"Orange County, FL"	"12095"	"2005"	"2005"	68	8692	7.8	6.1	9.9
	"Orange County, FL"	"12095"	"2006"	"2006"	76	8842	8.6	6.8	10.8
	"Orange County, FL"	"12095"	"2007"	"2007"	53	8794	6.0	4.5	7.9
	"Orange County, FL"	"12095"	"2008"	"2008"	65	8297	7.8	6.0	10.0
	"Orange County, FL"	"12095"	"2009"	"2009"	44	8795	5.0	3.6	6.7
	"Orange County, FL"	"12095"	"2010"	"2010"	53	9409	5.6	4.2	7.4
	"Orange County, FL"	"12095"	"2011"	"2011"	60	9427	6.4	4.9	8.2
	"Orange County, FL"	"12095"	"2012"	"2012"	56	9829	5.7	4.3	7.4
	"Orange County, FL"	"12095"	"2013"	"2013"	59	9914	6.0	4.5	7.7
	"Orange County, FL"	"12095"	"2014"	"2014"	44	10413	4.2	3.1	5.7
	"Orange County, FL"	"12095"	"2015"	"2015"	52	10951	4.7	3.5	6.2
	"Osceola County, FL"	"12097"	"2001"	"2001"	11	2325	4.7 (Unreliable)	2.4	8.5
	"Osceola County, FL"	"12097"	"2002"	"2002"	20	2349	8.5	5.2	13.1
	"Osceola County, FL"	"12097"	"2003"	"2003"	12	2509	4.8 (Unreliable)	2.5	8.4
	"Osceola County, FL"	"12097"	"2004"	"2004"	17	2574	6.6 (Unreliable)	3.8	10.6
	"Osceola County, FL"	"12097"	"2005"	"2005"	22	2401	9.2	5.7	13.9
	"Osceola County, FL"	"12097"	"2006"	"2006"	24	2420	9.9	6.4	14.8
	"Osceola County, FL"	"12097"	"2007"	"2007"	22	2590	8.5	5.3	12.9
	"Osceola County, FL"	"12097"	"2008"	"2008"	36	2600	13.8	9.7	19.2
	"Osceola County, FL"	"12097"	"2009"	"2009"	15	2630	5.7 (Unreliable)	3.2	9.4
	"Osceola County, FL"	"12097"	"2010"	"2010"	14	2703	5.2 (Unreliable)	2.8	8.7
	"Osceola County, FL"	"12097"	"2011"	"2011"	20	2950	6.8	4.1	10.5
	"Osceola County, FL"	"12097"	"2012"	"2012"	13	2943	4.4 (Unreliable)	2.4	7.6
	"Osceola County, FL"	"12097"	"2013"	"2013"	10	3037	3.3 (Unreliable)	1.6	6.1
	"Osceola County, FL"	"12097"	"2014"	"2014"	14	3197	4.4 (Unreliable)	2.4	7.3
	"Osceola County, FL"	"12097"	"2015"	"2015"	14	3308	4.2 (Unreliable)	2.3	7.1
	"Palm Beach County, FL"	"12099"	"1999"	"1999"	50	9064	5.5	4.1	7.3
	"Palm Beach County, FL"	"12099"	"2000"	"2000"	43	8980	4.8	3.5	6.4
	"Palm Beach County, FL"	"12099"	"2001"	"2001"	49	8884	5.5	4.1	7.3
	"Palm Beach County, FL"	"12099"	"2002"	"2002"	62	9385	6.6	5.1	8.5
	"Palm Beach County, FL"	"12099"	"2003"	"2003"	56	9145	6.1	4.6	8.0
	"Palm Beach County, FL"	"12099"	"2004"	"2004"	46	9376	4.9	3.6	6.5
	"Palm Beach County, FL"	"12099"	"2005"	"2005"	50	8365	6.0	4.4	7.9
	"Palm Beach County, FL"	"12099"	"2006"	"2006"	56	8938	6.3	4.7	8.1
	"Palm Beach County, FL"	"12099"	"2007"	"2007"	46	9294	4.9	3.6	6.6
	"Palm Beach County, FL"	"12099"	"2008"	"2008"	46	8782	5.2	3.8	7.0
	"Palm Beach County, FL"	"12099"	"2009"	"2009"	41	8687	4.7	3.4	6.4
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	43	8862	4.9	3.5	6.5
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	34	8918	3.8	2.6	5.3
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	25	9151	2.7	1.8	4.0
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	29	8999	3.2	2.2	4.6
	"Palm Beach County, FL"	"12099"	"2014"	"2014"	30	9582	3.1	2.1	4.5
	"Palm Beach County, FL"	"12099"	"2015"	"2015"	34	10149	3.4	2.3	4.7
	"Pasco County, FL"	"12101"	"1999"	"1999"	15	3180	4.7 (Unreliable)	2.6	7.8
	"Pasco County, FL"	"12101"	"2000"	"2000"	24	3214	7.5	4.8	11.1
	"Pasco County, FL"	"12101"	"2001"	"2001"	24	3529	6.8	4.4	10.1
	"Pasco County, FL"	"12101"	"2002"	"2002"	24	3641	6.6	4.2	9.8
	"Pasco County, FL"	"12101"	"2003"	"2003"	23	3630	6.3	4.0	9.5
	"Pasco County, FL"	"12101"	"2004"	"2004"	29	4002	7.2	4.9	10.4
	"Pasco County, FL"	"12101"	"2005"	"2005"	30	4230	7.1	4.8	10.1
	"Pasco County, FL"	"12101"	"2006"	"2006"	31	4400	7.0	4.8	10.0
	"Pasco County, FL"	"12101"	"2007"	"2007"	29	4608	6.3	4.2	9.0
	"Pasco County, FL"	"12101"	"2008"	"2008"	29	4562	6.4	4.3	9.1
	"Pasco County, FL"	"12101"	"2009"	"2009"	22	4294	5.1	3.2	7.8
	"Pasco County, FL"	"12101"	"2010"	"2010"	25	4144	6.0	3.9	8.9
	"Pasco County, FL"	"12101"	"2011"	"2011"	27	4228	6.4	4.2	9.3
	"Pasco County, FL"	"12101"	"2012"	"2012"	18	4112	4.4 (Unreliable)	2.6	6.9
	"Pasco County, FL"	"12101"	"2013"	"2013"	33	4235	7.8	5.4	10.9
	"Pasco County, FL"	"12101"	"2014"	"2014"	30	4234	7.1	4.8	10.1
	"Pasco County, FL"	"12101"	"2015"	"2015"	21	4318	4.9	3.0	7.4
	"Pinellas County, FL"	"12103"	"1999"	"1999"	54	7160	7.5	5.7	9.8
	"Pinellas County, FL"	"12103"	"2000"	"2000"	39	7069	5.5	3.9	7.5
	"Pinellas County, FL"	"12103"	"2001"	"2001"	54	7482	7.2	5.4	9.4
	"Pinellas County, FL"	"12103"	"2002"	"2002"	29	7122	4.1	2.7	5.8
	"Pinellas County, FL"	"12103"	"2003"	"2003"	41	6950	5.9	4.2	8.0
	"Pinellas County, FL"	"12103"	"2004"	"2004"	39	6798	5.7	4.1	7.8
	"Pinellas County, FL"	"12103"	"2005"	"2005"	39	6664	5.9	4.2	8.0
	"Pinellas County, FL"	"12103"	"2006"	"2006"	42	6530	6.4	4.6	8.7
	"Pinellas County, FL"	"12103"	"2007"	"2007"	42	6490	6.5	4.7	8.7
	"Pinellas County, FL"	"12103"	"2008"	"2008"	48	6250	7.7	5.7	10.2
	"Pinellas County, FL"	"12103"	"2009"	"2009"	37	5990	6.2	4.3	8.5
	"Pinellas County, FL"	"12103"	"2010"	"2010"	44	6157	7.1	5.2	9.6
	"Pinellas County, FL"	"12103"	"2011"	"2011"	34	6377	5.3	3.7	7.5
	"Pinellas County, FL"	"12103"	"2012"	"2012"	25	6297	4.0	2.6	5.9
	"Pinellas County, FL"	"12103"	"2013"	"2013"	27	6301	4.3	2.8	6.2
	"Pinellas County, FL"	"12103"	"2014"	"2014"	34	6513	5.2	3.6	7.3
	"Pinellas County, FL"	"12103"	"2015"	"2015"	38	6706	5.7	4.0	7.8
	"Polk County, FL"	"12105"	"1999"	"1999"	34	4869	7.0	4.8	9.8
	"Polk County, FL"	"12105"	"2000"	"2000"	35	4857	7.2	5.0	10.0
	"Polk County, FL"	"12105"	"2001"	"2001"	32	5365	6.0	4.1	8.4
	"Polk County, FL"	"12105"	"2002"	"2002"	41	5292	7.7	5.6	10.5
	"Polk County, FL"	"12105"	"2003"	"2003"	37	5343	6.9	4.9	9.5
	"Polk County, FL"	"12105"	"2004"	"2004"	37	5529	6.7	4.7	9.2
	"Polk County, FL"	"12105"	"2005"	"2005"	37	5549	6.7	4.7	9.2
	"Polk County, FL"	"12105"	"2006"	"2006"	32	6005	5.3	3.6	7.5
	"Polk County, FL"	"12105"	"2007"	"2007"	48	6170	7.8	5.7	10.3
	"Polk County, FL"	"12105"	"2008"	"2008"	38	6040	6.3	4.5	8.6
	"Polk County, FL"	"12105"	"2009"	"2009"	42	5651	7.4	5.4	10.0
	"Polk County, FL"	"12105"	"2010"	"2010"	44	5741	7.7	5.6	10.3
	"Polk County, FL"	"12105"	"2011"	"2011"	27	5383	5.0	3.3	7.3
	"Polk County, FL"	"12105"	"2012"	"2012"	43	5478	7.8	5.7	10.6
	"Polk County, FL"	"12105"	"2013"	"2013"	33	5388	6.1	4.2	8.6
	"Polk County, FL"	"12105"	"2014"	"2014"	36	5624	6.4	4.5	8.9
	"Polk County, FL"	"12105"	"2015"	"2015"	31	5710	5.4	3.7	7.7
	"Putnam County, FL"	"12107"	"2005"	"2005"	12	692	17.3 (Unreliable)	9.0	30.3
	"St. Johns County, FL"	"12109"	"2008"	"2008"	10	1610	6.2 (Unreliable)	3.0	11.4
	"St. Johns County, FL"	"12109"	"2013"	"2013"	13	1720	7.6 (Unreliable)	4.0	12.9
	"St. Johns County, FL"	"12109"	"2014"	"2014"	12	1834	6.5 (Unreliable)	3.4	11.4
	"St. Lucie County, FL"	"12111"	"2002"	"2002"	10	1624	6.2 (Unreliable)	3.0	11.3
	"St. Lucie County, FL"	"12111"	"2004"	"2004"	12	1847	6.5 (Unreliable)	3.4	11.3
	"St. Lucie County, FL"	"12111"	"2005"	"2005"	11	2020	5.4 (Unreliable)	2.7	9.7
	"St. Lucie County, FL"	"12111"	"2006"	"2006"	15	2178	6.9 (Unreliable)	3.9	11.4
	"St. Lucie County, FL"	"12111"	"2007"	"2007"	12	2370	5.1 (Unreliable)	2.6	8.8
	"St. Lucie County, FL"	"12111"	"2008"	"2008"	10	2321	4.3 (Unreliable)	2.1	7.9
	"St. Lucie County, FL"	"12111"	"2009"	"2009"	10	2049	4.9 (Unreliable)	2.3	9.0
	"Santa Rosa County, FL"	"12113"	"2003"	"2003"	13	1493	8.7 (Unreliable)	4.6	14.9
	"Santa Rosa County, FL"	"12113"	"2004"	"2004"	10	1552	6.4 (Unreliable)	3.1	11.8
	"Santa Rosa County, FL"	"12113"	"2006"	"2006"	16	1683	9.5 (Unreliable)	5.4	15.4
	"Santa Rosa County, FL"	"12113"	"2007"	"2007"	11	1702	6.5 (Unreliable)	3.2	11.6
	"Santa Rosa County, FL"	"12113"	"2011"	"2011"	10	1585	6.3 (Unreliable)	3.0	11.6
	"Santa Rosa County, FL"	"12113"	"2013"	"2013"	10	1655	6.0 (Unreliable)	2.9	11.1
	"Sarasota County, FL"	"12115"	"1999"	"1999"	10	2276	4.4 (Unreliable)	2.1	8.1
	"Sarasota County, FL"	"12115"	"2000"	"2000"	15	2259	6.6 (Unreliable)	3.7	11.0
	"Sarasota County, FL"	"12115"	"2002"	"2002"	13	2477	5.2 (Unreliable)	2.8	9.0
	"Sarasota County, FL"	"12115"	"2003"	"2003"	13	2574	5.1 (Unreliable)	2.7	8.6
	"Sarasota County, FL"	"12115"	"2005"	"2005"	15	2612	5.7 (Unreliable)	3.2	9.5
	"Sarasota County, FL"	"12115"	"2008"	"2008"	10	2661	3.8 (Unreliable)	1.8	6.9
	"Sarasota County, FL"	"12115"	"2009"	"2009"	13	2460	5.3 (Unreliable)	2.8	9.0
	"Sarasota County, FL"	"12115"	"2010"	"2010"	10	2397	4.2 (Unreliable)	2.0	7.7
	"Sarasota County, FL"	"12115"	"2012"	"2012"	11	2553	4.3 (Unreliable)	2.2	7.7
	"Sarasota County, FL"	"12115"	"2013"	"2013"	12	2451	4.9 (Unreliable)	2.5	8.6
	"Sarasota County, FL"	"12115"	"2014"	"2014"	12	2553	4.7 (Unreliable)	2.4	8.2
	"Sarasota County, FL"	"12115"	"2015"	"2015"	14	2572	5.4 (Unreliable)	3.0	9.1
	"Seminole County, FL"	"12117"	"1999"	"1999"	16	3662	4.4 (Unreliable)	2.5	7.1
	"Seminole County, FL"	"12117"	"2000"	"2000"	15	3636	4.1 (Unreliable)	2.3	6.8
	"Seminole County, FL"	"12117"	"2001"	"2001"	20	3709	5.4	3.3	8.3
	"Seminole County, FL"	"12117"	"2002"	"2002"	16	3522	4.5 (Unreliable)	2.6	7.4
	"Seminole County, FL"	"12117"	"2003"	"2003"	15	3654	4.1 (Unreliable)	2.3	6.8
	"Seminole County, FL"	"12117"	"2004"	"2004"	20	3534	5.7	3.5	8.7
	"Seminole County, FL"	"12117"	"2005"	"2005"	22	3384	6.5	4.1	9.8
	"Seminole County, FL"	"12117"	"2006"	"2006"	16	3402	4.7 (Unreliable)	2.7	7.6
	"Seminole County, FL"	"12117"	"2007"	"2007"	13	3248	4.0 (Unreliable)	2.1	6.8
