"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Palm Beach County, FL"	"12099"	"2014"	"2014"	38	4247	8.9	6.3	12.3
	"Palm Beach County, FL"	"12099"	"2015"	"2015"	38	3961	9.6	6.8	13.2
	"Pinellas County, FL"	"12103"	"1999"	"1999"	28	1473	19.0	12.6	27.5
	"Pinellas County, FL"	"12103"	"2000"	"2000"	21	1468	14.3	8.9	21.9
	"Pinellas County, FL"	"12103"	"2001"	"2001"	26	1708	15.2	9.9	22.3
	"Pinellas County, FL"	"12103"	"2002"	"2002"	25	1569	15.9	10.3	23.5
	"Pinellas County, FL"	"12103"	"2003"	"2003"	31	1617	19.2	13.0	27.2
	"Pinellas County, FL"	"12103"	"2004"	"2004"	12	1636	7.3 (Unreliable)	3.8	12.8
	"Pinellas County, FL"	"12103"	"2005"	"2005"	34	1774	19.2	13.3	26.8
	"Pinellas County, FL"	"12103"	"2006"	"2006"	40	1904	21.0	15.0	28.6
	"Pinellas County, FL"	"12103"	"2007"	"2007"	27	2082	13.0	8.5	18.9
	"Pinellas County, FL"	"12103"	"2008"	"2008"	34	2137	15.9	11.0	22.2
	"Pinellas County, FL"	"12103"	"2009"	"2009"	35	1956	17.9	12.5	24.9
	"Pinellas County, FL"	"12103"	"2010"	"2010"	29	1750	16.6	11.1	23.8
	"Pinellas County, FL"	"12103"	"2011"	"2011"	21	1751	12.0	7.4	18.3
	"Pinellas County, FL"	"12103"	"2012"	"2012"	16	1638	9.8 (Unreliable)	5.6	15.9
	"Pinellas County, FL"	"12103"	"2013"	"2013"	20	1735	11.5	7.0	17.8
	"Pinellas County, FL"	"12103"	"2014"	"2014"	24	1727	13.9	8.9	20.7
	"Pinellas County, FL"	"12103"	"2015"	"2015"	18	1535	11.7 (Unreliable)	6.9	18.5
	"Polk County, FL"	"12105"	"1999"	"1999"	28	1236	22.7	15.1	32.7
	"Polk County, FL"	"12105"	"2000"	"2000"	13	1230	10.6 (Unreliable)	5.6	18.1
	"Polk County, FL"	"12105"	"2001"	"2001"	17	1381	12.3 (Unreliable)	7.2	19.7
	"Polk County, FL"	"12105"	"2002"	"2002"	24	1428	16.8	10.8	25.0
	"Polk County, FL"	"12105"	"2003"	"2003"	20	1389	14.4	8.8	22.2
	"Polk County, FL"	"12105"	"2004"	"2004"	26	1463	17.8	11.6	26.0
	"Polk County, FL"	"12105"	"2005"	"2005"	27	1624	16.6	11.0	24.2
	"Polk County, FL"	"12105"	"2006"	"2006"	23	1788	12.9	8.2	19.3
	"Polk County, FL"	"12105"	"2007"	"2007"	27	1848	14.6	9.6	21.3
	"Polk County, FL"	"12105"	"2008"	"2008"	20	1906	10.5	6.4	16.2
	"Polk County, FL"	"12105"	"2009"	"2009"	20	1728	11.6	7.1	17.9
	"Polk County, FL"	"12105"	"2010"	"2010"	11	1679	6.6 (Unreliable)	3.3	11.7
	"Polk County, FL"	"12105"	"2011"	"2011"	22	1593	13.8	8.7	20.9
	"Polk County, FL"	"12105"	"2012"	"2012"	16	1578	10.1 (Unreliable)	5.8	16.5
	"Polk County, FL"	"12105"	"2013"	"2013"	16	1642	9.7 (Unreliable)	5.6	15.8
	"Polk County, FL"	"12105"	"2014"	"2014"	15	1615	9.3 (Unreliable)	5.2	15.3
	"Polk County, FL"	"12105"	"2015"	"2015"	34	1630	20.9	14.4	29.1
	"St. Lucie County, FL"	"12111"	"2006"	"2006"	12	937	12.8 (Unreliable)	6.6	22.4
	"St. Lucie County, FL"	"12111"	"2007"	"2007"	12	1044	11.5 (Unreliable)	5.9	20.1
	"St. Lucie County, FL"	"12111"	"2008"	"2008"	12	1135	10.6 (Unreliable)	5.5	18.5
	"St. Lucie County, FL"	"12111"	"2009"	"2009"	12	981	12.2 (Unreliable)	6.3	21.4
	"St. Lucie County, FL"	"12111"	"2010"	"2010"	13	886	14.7 (Unreliable)	7.8	25.1
	"St. Lucie County, FL"	"12111"	"2014"	"2014"	15	864	17.4 (Unreliable)	9.7	28.6
	"St. Lucie County, FL"	"12111"	"2015"	"2015"	10	851	11.8 (Unreliable)	5.6	21.6
	"Seminole County, FL"	"12117"	"2002"	"2002"	11	636	17.3 (Unreliable)	8.6	30.9
	"Seminole County, FL"	"12117"	"2005"	"2005"	15	848	17.7 (Unreliable)	9.9	29.2
	"Seminole County, FL"	"12117"	"2006"	"2006"	19	863	22.0 (Unreliable)	13.3	34.4
	"Seminole County, FL"	"12117"	"2007"	"2007"	14	858	16.3 (Unreliable)	8.9	27.4
	"Seminole County, FL"	"12117"	"2008"	"2008"	11	838	13.1 (Unreliable)	6.6	23.5
	"Seminole County, FL"	"12117"	"2009"	"2009"	13	795	16.4 (Unreliable)	8.7	28.0
	"Seminole County, FL"	"12117"	"2010"	"2010"	16	757	21.1 (Unreliable)	12.1	34.3
	"Seminole County, FL"	"12117"	"2012"	"2012"	13	842	15.4 (Unreliable)	8.2	26.4
	"Seminole County, FL"	"12117"	"2013"	"2013"	11	848	13.0 (Unreliable)	6.5	23.2
	"Volusia County, FL"	"12127"	"2001"	"2001"	10	727	13.8 (Unreliable)	6.6	25.3
	"Volusia County, FL"	"12127"	"2002"	"2002"	10	725	13.8 (Unreliable)	6.6	25.4
	"Volusia County, FL"	"12127"	"2004"	"2004"	11	789	13.9 (Unreliable)	7.0	24.9
	"Volusia County, FL"	"12127"	"2007"	"2007"	11	1000	11.0 (Unreliable)	5.5	19.7
	"Volusia County, FL"	"12127"	"2008"	"2008"	20	1009	19.8	12.1	30.6
	"Volusia County, FL"	"12127"	"2009"	"2009"	11	944	11.7 (Unreliable)	5.8	20.8
	"Volusia County, FL"	"12127"	"2010"	"2010"	11	867	12.7 (Unreliable)	6.3	22.7
	"Volusia County, FL"	"12127"	"2011"	"2011"	10	909	11.0 (Unreliable)	5.3	20.2
	"Volusia County, FL"	"12127"	"2014"	"2014"	10	926	10.8 (Unreliable)	5.2	19.9
	"Baldwin County, GA"	"13009"	"2001"	"2001"	10	282	35.5 (Unreliable)	17.0	65.2
	"Bibb County, GA"	"13021"	"1999"	"1999"	30	1384	21.7	14.6	30.9
	"Bibb County, GA"	"13021"	"2000"	"2000"	19	1396	13.6 (Unreliable)	8.2	21.3
	"Bibb County, GA"	"13021"	"2001"	"2001"	29	1430	20.3	13.6	29.1
	"Bibb County, GA"	"13021"	"2002"	"2002"	21	1362	15.4	9.5	23.6
	"Bibb County, GA"	"13021"	"2003"	"2003"	26	1353	19.2	12.6	28.2
	"Bibb County, GA"	"13021"	"2004"	"2004"	25	1348	18.5	12.0	27.4
	"Bibb County, GA"	"13021"	"2005"	"2005"	29	1432	20.3	13.6	29.1
	"Bibb County, GA"	"13021"	"2006"	"2006"	29	1409	20.6	13.8	29.6
	"Bibb County, GA"	"13021"	"2007"	"2007"	29	1479	19.6	13.1	28.2
	"Bibb County, GA"	"13021"	"2008"	"2008"	30	1513	19.8	13.4	28.3
	"Bibb County, GA"	"13021"	"2009"	"2009"	24	1485	16.2	10.4	24.0
	"Bibb County, GA"	"13021"	"2010"	"2010"	15	1508	9.9 (Unreliable)	5.6	16.4
	"Bibb County, GA"	"13021"	"2011"	"2011"	17	1470	11.6 (Unreliable)	6.7	18.5
	"Bibb County, GA"	"13021"	"2012"	"2012"	33	1448	22.8	15.7	32.0
	"Bibb County, GA"	"13021"	"2013"	"2013"	18	1340	13.4 (Unreliable)	8.0	21.2
	"Bibb County, GA"	"13021"	"2014"	"2014"	30	1367	21.9	14.8	31.3
	"Bibb County, GA"	"13021"	"2015"	"2015"	34	1391	24.4	16.9	34.2
	"Chatham County, GA"	"13051"	"1999"	"1999"	19	1611	11.8 (Unreliable)	7.1	18.4
	"Chatham County, GA"	"13051"	"2000"	"2000"	18	1609	11.2 (Unreliable)	6.6	17.7
	"Chatham County, GA"	"13051"	"2001"	"2001"	25	1687	14.8	9.6	21.9
	"Chatham County, GA"	"13051"	"2002"	"2002"	26	1649	15.8	10.3	23.1
	"Chatham County, GA"	"13051"	"2003"	"2003"	29	1680	17.3	11.6	24.8
	"Chatham County, GA"	"13051"	"2004"	"2004"	25	1644	15.2	9.8	22.4
	"Chatham County, GA"	"13051"	"2005"	"2005"	32	1645	19.5	13.3	27.5
	"Chatham County, GA"	"13051"	"2006"	"2006"	32	1700	18.8	12.9	26.6
	"Chatham County, GA"	"13051"	"2007"	"2007"	26	1735	15.0	9.8	22.0
	"Chatham County, GA"	"13051"	"2008"	"2008"	27	1798	15.0	9.9	21.8
	"Chatham County, GA"	"13051"	"2009"	"2009"	22	1767	12.5	7.8	18.9
	"Chatham County, GA"	"13051"	"2010"	"2010"	19	1767	10.8 (Unreliable)	6.5	16.8
	"Chatham County, GA"	"13051"	"2011"	"2011"	20	1787	11.2	6.8	17.3
	"Chatham County, GA"	"13051"	"2012"	"2012"	16	1739	9.2 (Unreliable)	5.3	14.9
	"Chatham County, GA"	"13051"	"2013"	"2013"	20	1801	11.1	6.8	17.2
	"Chatham County, GA"	"13051"	"2014"	"2014"	24	1878	12.8	8.2	19.0
	"Chatham County, GA"	"13051"	"2015"	"2015"	28	1829	15.3	10.2	22.1
	"Clarke County, GA"	"13059"	"1999"	"1999"	10	470	21.3 (Unreliable)	10.2	39.1
	"Clarke County, GA"	"13059"	"2003"	"2003"	13	457	28.4 (Unreliable)	15.1	48.6
	"Clarke County, GA"	"13059"	"2014"	"2014"	11	459	24.0 (Unreliable)	12.0	42.9
	"Clayton County, GA"	"13063"	"1999"	"1999"	21	2286	9.2	5.7	14.0
	"Clayton County, GA"	"13063"	"2000"	"2000"	28	2426	11.5	7.7	16.7
	"Clayton County, GA"	"13063"	"2001"	"2001"	26	2620	9.9	6.5	14.5
	"Clayton County, GA"	"13063"	"2002"	"2002"	32	2645	12.1	8.3	17.1
	"Clayton County, GA"	"13063"	"2003"	"2003"	38	2621	14.5	10.3	19.9
	"Clayton County, GA"	"13063"	"2004"	"2004"	46	2841	16.2	11.9	21.6
	"Clayton County, GA"	"13063"	"2005"	"2005"	24	2753	8.7	5.6	13.0
	"Clayton County, GA"	"13063"	"2006"	"2006"	35	3023	11.6	8.1	16.1
	"Clayton County, GA"	"13063"	"2007"	"2007"	36	3149	11.4	8.0	15.8
	"Clayton County, GA"	"13063"	"2008"	"2008"	33	3171	10.4	7.2	14.6
	"Clayton County, GA"	"13063"	"2009"	"2009"	24	3045	7.9	5.1	11.7
	"Clayton County, GA"	"13063"	"2010"	"2010"	14	2954	4.7 (Unreliable)	2.6	8.0
	"Clayton County, GA"	"13063"	"2011"	"2011"	17	2933	5.8 (Unreliable)	3.4	9.3
	"Clayton County, GA"	"13063"	"2012"	"2012"	19	2886	6.6 (Unreliable)	4.0	10.3
	"Clayton County, GA"	"13063"	"2013"	"2013"	16	2851	5.6 (Unreliable)	3.2	9.1
	"Clayton County, GA"	"13063"	"2014"	"2014"	23	2934	7.8	5.0	11.8
	"Clayton County, GA"	"13063"	"2015"	"2015"	21	2779	7.6	4.7	11.6
	"Cobb County, GA"	"13067"	"1999"	"1999"	22	2061	10.7	6.7	16.2
	"Cobb County, GA"	"13067"	"2000"	"2000"	27	2203	12.3	8.1	17.8
	"Cobb County, GA"	"13067"	"2001"	"2001"	35	2440	14.3	10.0	19.9
	"Cobb County, GA"	"13067"	"2002"	"2002"	13	2434	5.3 (Unreliable)	2.8	9.1
	"Cobb County, GA"	"13067"	"2003"	"2003"	16	2388	6.7 (Unreliable)	3.8	10.9
	"Cobb County, GA"	"13067"	"2004"	"2004"	35	2444	14.3	10.0	19.9
	"Cobb County, GA"	"13067"	"2005"	"2005"	28	2431	11.5	7.7	16.6
	"Cobb County, GA"	"13067"	"2006"	"2006"	48	2635	18.2	13.4	24.2
	"Cobb County, GA"	"13067"	"2007"	"2007"	36	2698	13.3	9.3	18.5
	"Cobb County, GA"	"13067"	"2008"	"2008"	40	2748	14.6	10.4	19.8
	"Cobb County, GA"	"13067"	"2009"	"2009"	38	2794	13.6	9.6	18.7
	"Cobb County, GA"	"13067"	"2010"	"2010"	26	2832	9.2	6.0	13.5
	"Cobb County, GA"	"13067"	"2011"	"2011"	28	3208	8.7	5.8	12.6
	"Cobb County, GA"	"13067"	"2012"	"2012"	21	3091	6.8	4.2	10.4
	"Cobb County, GA"	"13067"	"2013"	"2013"	27	3016	9.0	5.9	13.0
	"Cobb County, GA"	"13067"	"2014"	"2014"	34	3309	10.3	7.1	14.4
	"Cobb County, GA"	"13067"	"2015"	"2015"	33	3511	9.4	6.5	13.2
	"DeKalb County, GA"	"13089"	"1999"	"1999"	76	6058	12.5	9.9	15.7
	"DeKalb County, GA"	"13089"	"2000"	"2000"	83	6192	13.4	10.7	16.6
	"DeKalb County, GA"	"13089"	"2001"	"2001"	75	6323	11.9	9.3	14.9
	"DeKalb County, GA"	"13089"	"2002"	"2002"	85	5759	14.8	11.8	18.3
	"DeKalb County, GA"	"13089"	"2003"	"2003"	68	5691	11.9	9.3	15.1
	"DeKalb County, GA"	"13089"	"2004"	"2004"	87	5413	16.1	12.9	19.8
	"DeKalb County, GA"	"13089"	"2005"	"2005"	70	5379	13.0	10.1	16.4
	"DeKalb County, GA"	"13089"	"2006"	"2006"	53	5604	9.5	7.1	12.4
	"DeKalb County, GA"	"13089"	"2007"	"2007"	73	5648	12.9	10.1	16.3
	"DeKalb County, GA"	"13089"	"2008"	"2008"	78	5623	13.9	11.0	17.3
	"DeKalb County, GA"	"13089"	"2009"	"2009"	49	5640	8.7	6.4	11.5
	"DeKalb County, GA"	"13089"	"2010"	"2010"	51	5485	9.3	6.9	12.2
	"DeKalb County, GA"	"13089"	"2011"	"2011"	70	6058	11.6	9.0	14.6
	"DeKalb County, GA"	"13089"	"2012"	"2012"	44	5923	7.4	5.4	10.0
	"DeKalb County, GA"	"13089"	"2013"	"2013"	50	5837	8.6	6.4	11.3
	"DeKalb County, GA"	"13089"	"2014"	"2014"	66	6217	10.6	8.2	13.5
	"DeKalb County, GA"	"13089"	"2015"	"2015"	66	6349	10.4	8.0	13.2
	"Dougherty County, GA"	"13095"	"2000"	"2000"	18	1025	17.6 (Unreliable)	10.4	27.8
	"Dougherty County, GA"	"13095"	"2001"	"2001"	18	1093	16.5 (Unreliable)	9.8	26.0
	"Dougherty County, GA"	"13095"	"2002"	"2002"	11	915	12.0 (Unreliable)	6.0	21.5
	"Dougherty County, GA"	"13095"	"2003"	"2003"	11	944	11.7 (Unreliable)	5.8	20.8
	"Dougherty County, GA"	"13095"	"2004"	"2004"	18	935	19.3 (Unreliable)	11.4	30.4
	"Dougherty County, GA"	"13095"	"2005"	"2005"	16	939	17.0 (Unreliable)	9.7	27.7
	"Dougherty County, GA"	"13095"	"2006"	"2006"	18	1084	16.6 (Unreliable)	9.8	26.2
	"Dougherty County, GA"	"13095"	"2008"	"2008"	15	1004	14.9 (Unreliable)	8.4	24.6
	"Dougherty County, GA"	"13095"	"2009"	"2009"	15	1076	13.9 (Unreliable)	7.8	23.0
	"Dougherty County, GA"	"13095"	"2010"	"2010"	11	1076	10.2 (Unreliable)	5.1	18.3
	"Dougherty County, GA"	"13095"	"2011"	"2011"	22	1163	18.9	11.9	28.6
	"Dougherty County, GA"	"13095"	"2012"	"2012"	14	1023	13.7 (Unreliable)	7.5	23.0
	"Dougherty County, GA"	"13095"	"2013"	"2013"	22	1022	21.5	13.5	32.6
	"Dougherty County, GA"	"13095"	"2014"	"2014"	15	970	15.5 (Unreliable)	8.7	25.5
	"Dougherty County, GA"	"13095"	"2015"	"2015"	16	1035	15.5 (Unreliable)	8.8	25.1
	"Douglas County, GA"	"13097"	"2003"	"2003"	10	456	21.9 (Unreliable)	10.5	40.3
	"Douglas County, GA"	"13097"	"2008"	"2008"	10	867	11.5 (Unreliable)	5.5	21.2
	"Fulton County, GA"	"13121"	"1999"	"1999"	82	5967	13.7	10.9	17.1
	"Fulton County, GA"	"13121"	"2000"	"2000"	86	5927	14.5	11.6	17.9
	"Fulton County, GA"	"13121"	"2001"	"2001"	76	6538	11.6	9.2	14.5
	"Fulton County, GA"	"13121"	"2002"	"2002"	95	6021	15.8	12.8	19.3
	"Fulton County, GA"	"13121"	"2003"	"2003"	74	5595	13.2	10.4	16.6
	"Fulton County, GA"	"13121"	"2004"	"2004"	66	5514	12.0	9.3	15.2
	"Fulton County, GA"	"13121"	"2005"	"2005"	65	5592	11.6	9.0	14.8
	"Fulton County, GA"	"13121"	"2006"	"2006"	82	6212	13.2	10.5	16.4
	"Fulton County, GA"	"13121"	"2007"	"2007"	74	6434	11.5	9.0	14.4
	"Fulton County, GA"	"13121"	"2008"	"2008"	95	6509	14.6	11.8	17.8
	"Fulton County, GA"	"13121"	"2009"	"2009"	81	6397	12.7	10.1	15.7
	"Fulton County, GA"	"13121"	"2010"	"2010"	51	6476	7.9	5.9	10.4
	"Fulton County, GA"	"13121"	"2011"	"2011"	65	6879	9.4	7.3	12.0
	"Fulton County, GA"	"13121"	"2012"	"2012"	35	6743	5.2	3.6	7.2
	"Fulton County, GA"	"13121"	"2013"	"2013"	63	6622	9.5	7.3	12.2
	"Fulton County, GA"	"13121"	"2014"	"2014"	90	6706	13.4	10.8	16.5
	"Fulton County, GA"	"13121"	"2015"	"2015"	68	6726	10.1	7.9	12.8
	"Glynn County, GA"	"13127"	"2007"	"2007"	10	393	25.4 (Unreliable)	12.2	46.8
	"Gwinnett County, GA"	"13135"	"1999"	"1999"	19	1552	12.2 (Unreliable)	7.4	19.1
	"Gwinnett County, GA"	"13135"	"2000"	"2000"	20	1699	11.8	7.2	18.2
	"Gwinnett County, GA"	"13135"	"2001"	"2001"	19	1854	10.2 (Unreliable)	6.2	16.0
	"Gwinnett County, GA"	"13135"	"2002"	"2002"	24	2028	11.8	7.6	17.6
	"Gwinnett County, GA"	"13135"	"2003"	"2003"	32	2156	14.8	10.2	21.0
	"Gwinnett County, GA"	"13135"	"2004"	"2004"	31	2451	12.6	8.6	18.0
	"Gwinnett County, GA"	"13135"	"2005"	"2005"	26	2604	10.0	6.5	14.6
	"Gwinnett County, GA"	"13135"	"2006"	"2006"	29	2760	10.5	7.0	15.1
	"Gwinnett County, GA"	"13135"	"2007"	"2007"	38	2997	12.7	9.0	17.4
	"Gwinnett County, GA"	"13135"	"2008"	"2008"	38	3092	12.3	8.7	16.9
	"Gwinnett County, GA"	"13135"	"2009"	"2009"	42	3273	12.8	9.2	17.3
	"Gwinnett County, GA"	"13135"	"2010"	"2010"	25	3224	7.8	5.0	11.4
	"Gwinnett County, GA"	"13135"	"2011"	"2011"	31	3460	9.0	6.1	12.7
	"Gwinnett County, GA"	"13135"	"2012"	"2012"	28	3377	8.3	5.5	12.0
	"Gwinnett County, GA"	"13135"	"2013"	"2013"	20	3402	5.9	3.6	9.1
	"Gwinnett County, GA"	"13135"	"2014"	"2014"	38	3634	10.5	7.4	14.4
	"Gwinnett County, GA"	"13135"	"2015"	"2015"	39	3808	10.2	7.3	14.0
	"Henry County, GA"	"13151"	"2007"	"2007"	21	966	21.7	13.5	33.2
	"Henry County, GA"	"13151"	"2008"	"2008"	11	993	11.1 (Unreliable)	5.5	19.8
	"Henry County, GA"	"13151"	"2009"	"2009"	14	1005	13.9 (Unreliable)	7.6	23.4
	"Henry County, GA"	"13151"	"2010"	"2010"	13	1036	12.5 (Unreliable)	6.7	21.5
	"Henry County, GA"	"13151"	"2015"	"2015"	16	1223	13.1 (Unreliable)	7.5	21.2
	"Houston County, GA"	"13153"	"2006"	"2006"	10	593	16.9 (Unreliable)	8.1	31.0
	"Houston County, GA"	"13153"	"2007"	"2007"	14	632	22.2 (Unreliable)	12.1	37.2
	"Houston County, GA"	"13153"	"2008"	"2008"	11	628	17.5 (Unreliable)	8.7	31.3
	"Houston County, GA"	"13153"	"2009"	"2009"	12	690	17.4 (Unreliable)	9.0	30.4
	"Houston County, GA"	"13153"	"2012"	"2012"	10	726	13.8 (Unreliable)	6.6	25.3
	"Liberty County, GA"	"13179"	"2000"	"2000"	16	663	24.1 (Unreliable)	13.8	39.2
	"Liberty County, GA"	"13179"	"2002"	"2002"	13	632	20.6 (Unreliable)	11.0	35.2
	"Liberty County, GA"	"13179"	"2004"	"2004"	13	532	24.4 (Unreliable)	13.0	41.8
	"Lowndes County, GA"	"13185"	"1999"	"1999"	10	577	17.3 (Unreliable)	8.3	31.9
	"Lowndes County, GA"	"13185"	"2001"	"2001"	14	553	25.3 (Unreliable)	13.8	42.5
	"Lowndes County, GA"	"13185"	"2002"	"2002"	12	522	23.0 (Unreliable)	11.9	40.2
	"Lowndes County, GA"	"13185"	"2003"	"2003"	16	530	30.2 (Unreliable)	17.3	49.0
	"Lowndes County, GA"	"13185"	"2004"	"2004"	15	609	24.6 (Unreliable)	13.8	40.6
	"Lowndes County, GA"	"13185"	"2005"	"2005"	15	571	26.3 (Unreliable)	14.7	43.3
	"Lowndes County, GA"	"13185"	"2006"	"2006"	11	681	16.2 (Unreliable)	8.1	28.9
	"Lowndes County, GA"	"13185"	"2007"	"2007"	17	724	23.5 (Unreliable)	13.7	37.6
	"Lowndes County, GA"	"13185"	"2008"	"2008"	11	735	15.0 (Unreliable)	7.5	26.8
	"Lowndes County, GA"	"13185"	"2009"	"2009"	19	753	25.2 (Unreliable)	15.2	39.4
	"Lowndes County, GA"	"13185"	"2011"	"2011"	21	735	28.6	17.7	43.7
	"Lowndes County, GA"	"13185"	"2014"	"2014"	10	668	15.0 (Unreliable)	7.2	27.5
	"Lowndes County, GA"	"13185"	"2015"	"2015"	11	705	15.6 (Unreliable)	7.8	27.9
	"Muscogee County, GA"	"13215"	"1999"	"1999"	39	1522	25.6	18.2	35.0
	"Muscogee County, GA"	"13215"	"2000"	"2000"	40	1534	26.1	18.6	35.5
	"Muscogee County, GA"	"13215"	"2001"	"2001"	40	1451	27.6	19.7	37.5
	"Muscogee County, GA"	"13215"	"2002"	"2002"	30	1443	20.8	14.0	29.7
	"Muscogee County, GA"	"13215"	"2003"	"2003"	33	1385	23.8	16.4	33.5
	"Muscogee County, GA"	"13215"	"2004"	"2004"	29	1429	20.3	13.6	29.1
	"Muscogee County, GA"	"13215"	"2005"	"2005"	17	1428	11.9 (Unreliable)	6.9	19.1
	"Muscogee County, GA"	"13215"	"2006"	"2006"	41	1452	28.2	20.3	38.3
	"Muscogee County, GA"	"13215"	"2007"	"2007"	32	1585	20.2	13.8	28.5
	"Muscogee County, GA"	"13215"	"2008"	"2008"	28	1577	17.8	11.8	25.7
	"Muscogee County, GA"	"13215"	"2009"	"2009"	32	1558	20.5	14.0	29.0
	"Muscogee County, GA"	"13215"	"2010"	"2010"	16	1553	10.3 (Unreliable)	5.9	16.7
	"Muscogee County, GA"	"13215"	"2011"	"2011"	26	1565	16.6	10.9	24.3
	"Muscogee County, GA"	"13215"	"2012"	"2012"	14	1665	8.4 (Unreliable)	4.6	14.1
	"Muscogee County, GA"	"13215"	"2013"	"2013"	29	1578	18.4	12.3	26.4
	"Muscogee County, GA"	"13215"	"2014"	"2014"	19	1584	12.0 (Unreliable)	7.2	18.7
	"Muscogee County, GA"	"13215"	"2015"	"2015"	23	1621	14.2	9.0	21.3
	"Richmond County, GA"	"13245"	"1999"	"1999"	25	1723	14.5	9.4	21.4
	"Richmond County, GA"	"13245"	"2000"	"2000"	32	1735	18.4	12.6	26.0
	"Richmond County, GA"	"13245"	"2001"	"2001"	20	1841	10.9	6.6	16.8
	"Richmond County, GA"	"13245"	"2002"	"2002"	29	1857	15.6	10.5	22.4
	"Richmond County, GA"	"13245"	"2003"	"2003"	30	1796	16.7	11.3	23.8
	"Richmond County, GA"	"13245"	"2004"	"2004"	24	1784	13.5	8.6	20.0
	"Richmond County, GA"	"13245"	"2005"	"2005"	31	1721	18.0	12.2	25.6
	"Richmond County, GA"	"13245"	"2006"	"2006"	34	1833	18.5	12.8	25.9
	"Richmond County, GA"	"13245"	"2007"	"2007"	28	1985	14.1	9.4	20.4
	"Richmond County, GA"	"13245"	"2008"	"2008"	32	2019	15.8	10.8	22.4
	"Richmond County, GA"	"13245"	"2009"	"2009"	25	1941	12.9	8.3	19.0
	"Richmond County, GA"	"13245"	"2010"	"2010"	31	1923	16.1	11.0	22.9
	"Richmond County, GA"	"13245"	"2011"	"2011"	17	1806	9.4 (Unreliable)	5.5	15.1
	"Richmond County, GA"	"13245"	"2012"	"2012"	25	1830	13.7	8.8	20.2
	"Richmond County, GA"	"13245"	"2013"	"2013"	14	1714	8.2 (Unreliable)	4.5	13.7
	"Richmond County, GA"	"13245"	"2014"	"2014"	25	1781	14.0	9.1	20.7
	"Richmond County, GA"	"13245"	"2015"	"2015"	32	1945	16.5	11.3	23.2
	"Rockdale County, GA"	"13247"	"2013"	"2013"	10	540	18.5 (Unreliable)	8.9	34.1
	"Rockdale County, GA"	"13247"	"2014"	"2014"	15	556	27.0 (Unreliable)	15.1	44.5
	"Sumter County, GA"	"13261"	"2004"	"2004"	10	288	34.7 (Unreliable)	16.7	63.9
	"Honolulu County, HI"	"15003"	"2006"	"2006"	12	606	19.8 (Unreliable)	10.2	34.6
	"Honolulu County, HI"	"15003"	"2010"	"2010"	10	612	16.3 (Unreliable)	7.8	30.0
	"Honolulu County, HI"	"15003"	"2012"	"2012"	10	742	13.5 (Unreliable)	6.5	24.8
	"Honolulu County, HI"	"15003"	"2013"	"2013"	16	763	21.0 (Unreliable)	12.0	34.1
	"Champaign County, IL"	"17019"	"2000"	"2000"	11	415	26.5 (Unreliable)	13.2	47.4
	"Champaign County, IL"	"17019"	"2001"	"2001"	10	442	22.6 (Unreliable)	10.8	41.6
	"Champaign County, IL"	"17019"	"2002"	"2002"	10	437	22.9 (Unreliable)	11.0	42.1
	"Champaign County, IL"	"17019"	"2006"	"2006"	11	562	19.6 (Unreliable)	9.8	35.0
	"Champaign County, IL"	"17019"	"2010"	"2010"	11	492	22.4 (Unreliable)	11.2	40.0
	"Champaign County, IL"	"17019"	"2011"	"2011"	11	514	21.4 (Unreliable)	10.7	38.3
	"Champaign County, IL"	"17019"	"2013"	"2013"	11	544	20.2 (Unreliable)	10.1	36.2
	"Cook County, IL"	"17031"	"1999"	"1999"	489	22836	21.4	19.5	23.3
	"Cook County, IL"	"17031"	"2000"	"2000"	435	22731	19.1	17.3	20.9
	"Cook County, IL"	"17031"	"2001"	"2001"	381	24104	15.8	14.2	17.4
	"Cook County, IL"	"17031"	"2002"	"2002"	359	22621	15.9	14.2	17.5
	"Cook County, IL"	"17031"	"2003"	"2003"	384	21201	18.1	16.3	19.9
	"Cook County, IL"	"17031"	"2004"	"2004"	339	20806	16.3	14.6	18.0
	"Cook County, IL"	"17031"	"2005"	"2005"	356	19694	18.1	16.2	20.0
	"Cook County, IL"	"17031"	"2006"	"2006"	264	19144	13.8	12.1	15.5
	"Cook County, IL"	"17031"	"2007"	"2007"	310	19415	16.0	14.2	17.7
	"Cook County, IL"	"17031"	"2008"	"2008"	298	18925	15.7	14.0	17.5
	"Cook County, IL"	"17031"	"2009"	"2009"	273	18269	14.9	13.2	16.7
	"Cook County, IL"	"17031"	"2010"	"2010"	248	18097	13.7	12.0	15.4
	"Cook County, IL"	"17031"	"2011"	"2011"	246	17938	13.7	12.0	15.4
	"Cook County, IL"	"17031"	"2012"	"2012"	248	18122	13.7	12.0	15.4
	"Cook County, IL"	"17031"	"2013"	"2013"	225	17470	12.9	11.2	14.6
	"Cook County, IL"	"17031"	"2014"	"2014"	199	17326	11.5	9.9	13.1
	"Cook County, IL"	"17031"	"2015"	"2015"	228	17146	13.3	11.6	15.0
	"DuPage County, IL"	"17043"	"2002"	"2002"	13	509	25.5 (Unreliable)	13.6	43.7
